Date	Alpha	P0	h1	mv	T	gamma	offset
Jun10,2026+11-13-49AM	7.062036456939502	0.002128228130578493	-0.005329463386612062	0.0005261169072909469	1.8832368987873975	60.74119373000101	0.002287300495841539	1.324845511069296
Jun10,2026+11-21-47AM	7.087292521939894	0.0021291893332639473	-0.005557039916126529	0.0005562078251084594	1.8838548013978902	61.564534788942076	0.0022873004957038048	1.3258435182610886
Jun10,2026+11-45-04AM	7.0469268335924955	0.002125592144214471	-0.007396932405436943	0.0008059340385948542	1.8754860583534654	60.80116730656606	0.0022873043717083915	1.3268980626936673
Jun10,2026+11-53-19AM	7.020927499068181	0.0021273924364088384	-0.0037927554270152032	0.0002909262838529717	1.8743803078433454	60.79448943000105	0.0022873004957014143	1.3218221241365844
Jun10,2026+12-25-01PM	7.059391315680495	0.0021225788750058963	-0.005923760368378506	0.000587424400173231	1.8746136446534059	60.830555917598126	0.0022873004964284174	1.3225624905438034
Jun10,2026+12-33-01PM	7.070851421266722	0.002121668063279544	-0.006840695465036864	0.0007769472214862554	1.8754930663115126	61.53785945952756	0.002287301029656237	1.3226776572081844
Jun10,2026+12-41-09PM	7.101149399734721	0.00212372256367249	-0.004520578645165999	0.0002132679434368548	1.875651068749779	61.5776970279042	0.0022873008829295107	1.3219271854022072
Jun10,2026+2-15-29PM	7.086350781904535	0.0021278039817354604	-0.006527187846834683	0.0007159092544786364	1.875167526765987	60.95458810604043	0.0022873004958501616	1.3264642662820074
Jun10,2026+2-23-26PM	7.099380879516406	0.002122501619996173	-0.007405785409344343	0.0008309261725309001	1.8761243430913026	60.96607673568415	0.0022873004957048026	1.3247969270651472
Jun10,2026+2-34-07PM	7.054778308087947	0.002118443962539826	-0.0051662075898669	0.0005012394420095244	1.8751297181011517	60.997578640211465	0.0022873004957021026	1.3185208384679044
Jun10,2026+2-42-10PM	7.015066240886037	0.0021189180866648116	-0.0075072727063443655	0.0008686962140282813	1.8750928904646256	60.98925161000007	0.002287300495709668	1.322528745312096
Jun10,2026+2-50-10PM	7.08390506239061	0.002122824422263686	-0.004778865253885725	0.0003804910481159841	1.824831737807738	60.9978696244433	0.00228730049570177	1.3210365791466385
Jun10,2026+2-58-19PM	7.097473699060869	0.0021191747891188147	-0.006958385930512103	0.0007694569095352887	1.8253360873789384	61.17826347311915	0.002287300495714725	1.3218120351023714
Jun10,2026+3-07-56PM	7.078261402310726	0.00212146914442465	-0.00597533862487172	0.0006459765928683796	1.8246815949168207	62.86762314961382	0.002287300495704458	1.3213918732990966
Jun10,2026+3-24-51PM	7.065973492158738	0.002121357358463048	-0.006555573814609892	0.0007120522801636318	1.8749191065970439	61.76017755819599	0.002287300543471166	1.3225134790798925
Jun10,2026+3-33-08PM	7.068814569942207	0.00212395611762672	-0.005792992450995325	0.000645398401579674	1.8247034092225445	61.02303626000107	0.0022873004957033823	1.322386649013932
Jun10,2026+3-41-54PM	7.07110133356419	0.002124400732096649	-0.007634180089075098	0.0009323025807424318	1.824886251187372	61.07134504206549	0.002287300495703357	1.3256034196623492
Jun10,2026+3-50-03PM	7.0472547970482555	0.002122181058165263	-0.006347294147282286	0.0007631013556475642	1.824367640776519	61.004188400057345	0.0022873004957080314	1.321903347298268
Jun10,2026+3-57-56PM	7.027284453121226	0.0021289121607366403	-0.004121211906374068	0.00039378347504232105	1.8246463741420638	61.00842999002018	0.00228730049570145	1.3226995992716049
Jun10,2026+4-05-51PM	7.083530212691228	0.0021291481341018698	-0.005803343469429277	0.0006637394880854936	1.8250375417438174	61.79132580545035	0.0022873004957074325	1.3254600963422098
Jun10,2026+4-13-47PM	7.090135397494379	0.002130190952129419	-0.005490111989266725	0.0005856942670427323	1.825168797900336	61.015614660046225	0.0022873004957049783	1.3258648658532843
