-3904,0.981267,0.969804,0.985067,0.643197,0.692757,0.653395,0.444328,0.321862,0.442997,0.682182,0.640555,0.636048,1.01475,1.02778,1.02668,0.791747,0.825952,0.839235,1.11701,1.1162,1.12217
-3903,0.973311,0.929496,0.96931,0.694914,0.642268,0.682236,0.383914,0.492443,0.39266,0.570241,0.688857,0.656776,1.02724,1.03088,1.02604,0.834052,0.815536,0.812143,1.13072,1.13027,1.11597
-3902,1.00891,0.974312,0.993908,0.669045,0.67307,0.658399,0.403993,0.414617,0.374013,0.65712,0.596103,0.657019,1.03376,1.02257,1.02051,0.829168,0.792285,0.820428,1.12469,1.12147,1.12545
-3901,0.958059,0.993781,0.963619,0.655125,0.718219,0.655876,0.450652,0.370987,0.396283,0.641423,0.609447,0.655833,1.02038,1.02772,1.02498,0.81604,0.791344,0.822897,1.12619,1.12743,1.119
-3900,0.977828,0.967639,0.990386,0.621465,0.695215,0.6664,0.386875,0.427608,0.46087,0.639208,0.641357,0.644559,1.02965,1.01184,1.02224,0.847915,0.828794,0.790022,1.12341,1.12548,1.12654
-3899,0.980276,0.9788,0.957726,0.663025,0.685285,0.689561,0.422344,0.33747,0.441239,0.644713,0.613681,0.632263,1.0252,1.0315,1.02922,0.793532,0.812047,0.821178,1.125,1.12147,1.12156
-3898,0.980086,0.946924,0.93693,0.717455,0.670429,0.660501,0.435032,0.410091,0.425401,0.667163,0.688369,0.675106,1.03087,1.03524,1.03129,0.8433,0.857176,0.811241,1.12833,1.12154,1.12267
-3897,0.971885,0.968456,0.996649,0.643761,0.643208,0.690331,0.392537,0.446889,0.353341,0.635094,0.620097,0.627179,1.02055,1.02072,1.0275,0.81392,0.787733,0.793999,1.12089,1.12611,1.12586
-3896,0.98413,0.979414,0.962373,0.702339,0.637679,0.680807,0.375719,0.453197,0.391756,0.634094,0.589508,0.682472,1.03409,1.02134,1.02416,0.805599,0.810939,0.82172,1.12939,1.12934,1.12555
-3895,0.990445,1.00208,0.9599,0.658453,0.656078,0.678233,0.39994,0.444893,0.351112,0.643398,0.656847,0.652743,1.02232,1.02445,1.02174,0.811225,0.77569,0.845875,1.1259,1.12452,1.12338
-3894,0.985756,0.98425,0.982841,0.608108,0.647295,0.684592,0.463175,0.40875,0.313577,0.645238,0.588996,0.618889,1.01506,1.03318,1.0271,0.779601,0.818589,0.805953,1.12436,1.1223,1.12107
-3893,0.98555,0.977339,0.974102,0.670442,0.652043,0.671257,0.434605,0.35968,0.416799,0.630452,0.688369,0.663205,1.02794,1.02286,1.02731,0.831889,0.803888,0.824529,1.12478,1.12062,1.12272
-3892,0.994488,0.983688,0.975795,0.672029,0.663074,0.661981,0.446045,0.383085,0.361927,0.677486,0.669499,0.591314,1.01596,1.01645,1.0227,0.837283,0.80805,0.797146,1.12791,1.12442,1.1263
-3891,0.9655,0.943559,0.986908,0.662311,0.709695,0.619428,0.400289,0.406996,0.426387,0.600831,0.637905,0.655041,1.02156,1.033,1.02212,0.829668,0.81427,0.829637,1.12603,1.12534,1.12708
-3890,0.993841,0.96373,0.966039,0.639932,0.687386,0.647231,0.389912,0.370284,0.451249,0.662402,0.624673,0.643142,1.02214,1.02501,1.03303,0.81757,0.837677,0.817263,1.12707,1.12169,1.11752
-3889,0.972321,0.965923,0.962698,0.638384,0.659094,0.673366,0.370592,0.373173,0.374662,0.644727,0.646607,0.681057,1.0213,1.03294,1.02529,0.776133,0.812841,0.83015,1.1197,1.12133,1.11686
